Ctime,Freq,Array,Offset X,Error Offset X,Offset Y,Error Offset Y,Modulus Offset,Elevation,Azimuth,Elevation Sun,Azimuth Sun,Angular Distance
1537155864.0,150,ar4,-0.0439,0.0173,0.0164,0.0177,0.04686331187613611,0.7004006288253245,2.1458823153270283,-1.1699704103224449,3.619382715909078,2.1705734047979277
1537157139.0,150,ar4,-0.0056,0.0214,-0.024,0.0223,0.02464467488119898,0.7004006288253245,2.1458823153270283,-1.2002044426135163,3.385926352905713,2.1069607719414245
1537159790.0,150,ar4,-0.0461,0.0164,0.1297,0.0179,0.137649191788401,0.7004006288253245,2.1458823153270283,-1.1958122211295157,2.85152600514598,1.9677139053060333
1537160447.0,150,ar4,-0.0619,0.0105,0.1166,0.0098,0.13201200702966379,0.7004006288253245,2.1458823153270283,-1.1806223958212096,2.7301736045576193,1.9321264648456684
1537161762.0,150,ar4,-0.0588,0.0125,0.1464,0.0117,0.15776691668407544,0.7004006288253245,2.1458823153270283,-1.136756076779312,2.5175577015489803,1.8599868683272047
1537162420.0,150,ar4,-0.0513,0.0115,0.1213,0.0112,0.13170186027539627,0.7004006288253245,2.1458823153270283,-1.1093501885122241,2.4269659353913298,1.823524952321003
1537163699.0,150,ar4,-0.0187,0.0118,0.1519,0.0124,0.15304672489145268,0.7004006288253245,2.1458823153270283,-1.0483681100958835,2.278055607378394,1.752150836425694
1537165014.0,150,ar4,-0.041,0.0084,0.1546,0.0076,0.15994424028391893,0.7004006288253245,2.1458823153270283,-0.9779025044764156,2.1557670176911237,1.6783241256883195
1537166351.0,150,ar4,-0.0129,0.0213,0.134,0.0215,0.13461950081618934,0.7004006288253245,2.1458823153270283,-0.9007508731303022,2.055493830225555,1.603090804791258
1537170256.0,150,ar4,-0.0711,0.0207,0.2347,0.0215,0.24523315436539161,0.7004006288253245,2.1458823153270283,-0.6574494520450229,1.8478833524105471,1.3850638349394324
1537171571.0,150,ar4,-0.0112,0.0209,0.3076,0.0218,0.30780383363434577,0.7004006288253245,2.1458823153270283,-0.5720826411199966,1.795222131629666,1.313167158193855
1537174575.0,150,ar4,0.0438,0.0104,0.4302,0.01,0.4324239586331914,0.7004006288253245,0.9286896949861828,-0.37381825652727296,1.6921751430305831,1.2881997154497697
1537175890.0,150,ar4,0.0601,0.0104,0.4732,0.0109,0.4770013102707371,0.7004006288253245,0.9286896949861828,-0.2861575748752794,1.6518895485943952,1.1939768892786566
1537186413.0,150,ar4,-0.1305,0.0114,2.0169,0.0131,2.021117478030409,0.7874925584998415,4.091924431300705,0.41438163600642103,1.337596822361814,1.8889128346672646
1537187728.0,150,ar4,-0.2711,0.0093,2.3024,0.0104,2.3183056248044607,0.7874925584998415,4.091924431300705,0.49960585618089165,1.2893343780383546,1.8179621926304887
1537188385.0,150,ar4,-0.3449,0.0158,2.304,0.0163,2.3296720820750716,0.7874925584998415,4.091924431300705,0.541742307508267,1.2634178112989563,1.782196004817709
1537189043.0,150,ar4,-0.4371,0.0192,2.0043,0.0175,2.051408028647641,0.7874925584998415,4.091924431300705,0.5835880485108095,1.2360246702106978,1.7462177893091755
1537189722.0,150,ar4,-0.4593,0.0205,1.2088,0.0242,1.2931179103237262,0.7874925584998415,4.091924431300705,0.6263409965091181,1.2060333114105217,1.7089670055451853
1537190380.0,150,ar4,-0.4484,0.0118,1.0832,0.0159,1.1723415884459614,0.7874925584998415,4.091924431300705,0.6672933887909122,1.17506007614943,1.6727861555452948
1537191037.0,150,ar4,-0.3459,0.0058,0.8889,0.0062,0.9538291356422282,0.7874925584998415,4.091924431300705,0.7076411079170076,1.1419910340794504,1.6366162120785062
1537191686.0,150,ar4,-0.3462,0.0138,0.4468,0.0167,0.5652297585937952,0.7004006288253245,4.105188933615863,0.7468826949759834,1.106926726329999,1.6885139805336171
1537192343.0,150,ar4,-0.2361,0.0054,0.4027,0.0068,0.46680884738830736,0.7004006288253245,4.105188933615863,0.78588686824829,1.068661423208163,1.652315068537352
1537213313.0,150,ar4,0.3427,0.0177,1.0797,0.0203,1.1327821414552757,0.7874925584998415,5.563935122432723,0.6295095071026742,5.076822249387988,0.39962754152470964
1537221311.0,150,ar4,0.1442,0.0185,0.7184,0.0161,0.7327292815221731,0.7874925584998415,5.563935122432723,0.10792093038176098,4.796622278788427,0.9505183027522499
1537228742.0,150,ar4,-0.0246,0.0205,0.0205,0.0223,0.03202202367121729,0.7874925584998415,2.1689206614533534,-0.3884700558698473,4.579014159484549,2.4254969843236087
1537229399.0,150,ar4,-0.0747,0.0166,0.0601,0.0169,0.09587544002506586,0.7874925584998415,2.1689206614533534,-0.43199644722674213,4.55757049471118,2.440678244231417
1537230057.0,150,ar4,0.0356,0.0251,-0.013,0.0289,0.037899340363652764,0.7874925584998415,2.1689206614533534,-0.47543999042569673,4.535295329614585,2.453482524979744
1537234672.0,150,ar4,0.0117,0.0217,-0.2421,0.0212,0.24238254887677044,0.7874925584998415,2.1689206614533534,-0.7729658380272335,4.342303771316682,2.467167168088373
1537235987.0,150,ar4,0.0353,0.0221,-0.1325,0.0197,0.13712162484451532,0.7874925584998415,2.1689206614533534,-0.8537978733279799,4.267923156075115,2.4462099596998366
1537237226.0,150,ar4,-0.011,0.017,-0.2294,0.019,0.22966358004698958,0.7874925584998415,2.1689206614533534,-0.9271394656833967,4.184686589425205,2.4174593365277404
1537238541.0,150,ar4,-0.0089,0.0141,-0.223,0.0141,0.22317753023098003,0.7874925584998415,2.1689206614533534,-1.0007361087665845,4.07749849668843,2.378549116007758
1537239198.0,150,ar4,0.0067,0.012,-0.2007,0.0122,0.20081180244198793,0.7874925584998415,2.1689206614533534,-1.0353023240238297,4.014689115666956,2.356267472928071
1537239856.0,150,ar4,-0.0297,0.0144,-0.228,0.0153,0.2299262707913126,0.7874925584998415,2.1689206614533534,-1.0680328263474115,3.9443347839640093,2.3322690509060697
1537241849.0,150,ar4,-0.0257,0.0123,-0.214,0.0138,0.21553767652083475,0.7874925584998415,2.1689206614533534,-1.151177862469202,3.6760463463470523,2.250831977202217
1537243776.0,150,ar4,-0.0206,0.0158,-0.2268,0.0162,0.2277336163152028,0.7874925584998415,2.1689206614533534,-1.197301050400117,3.3315773914497906,2.1622244483353668
1537245091.0,150,ar4,-0.0294,0.0159,-0.2441,0.0184,0.24586412914453384,0.7874925584998415,2.1689206614533534,-1.2023375110282637,3.067575547941853,2.0976062159000417
1537247083.0,150,ar4,-0.0557,0.0145,-0.123,0.0162,0.1350240348974952,0.7874925584998415,2.1689206614533534,-1.1671796733954491,2.6922118273958713,1.995008700057068
1537247741.0,150,ar4,-0.0607,0.0112,-0.1353,0.0125,0.14829221152845484,0.7874925584998415,2.1689206614533534,-1.1458810595035183,2.585726582149019,1.9601484555689603
1537248398.0,150,ar4,-0.0117,0.023,-0.2101,0.0253,0.21042552126583886,0.7874925584998415,2.1689206614533534,-1.1208288653954759,2.4896657777236997,1.9249584292257031
1537249056.0,150,ar4,-0.0378,0.0165,-0.1759,0.0177,0.17991567469234024,0.7874925584998415,2.1689206614533534,-1.092545498761011,2.403423345489377,1.8893830890213712
1537249713.0,150,ar4,-0.0257,0.0199,-0.1199,0.0231,0.12262340722716851,0.7874925584998415,2.1689206614533534,-1.0616503712191219,2.3265096455785836,1.853578326686448
1537250330.0,150,ar4,-0.0668,0.0096,-0.2145,0.0109,0.2246608332576019,0.7874925584998415,2.1689206614533534,-1.0306293159383637,2.261796939056914,1.819735300635253
1537251645.0,150,ar4,-0.0537,0.0152,-0.2033,0.0162,0.21027263255117154,0.7874925584998415,2.1689206614533534,-0.9594443090080627,2.144350381260861,1.7470610361624654
1537252303.0,150,ar4,-0.0716,0.012,-0.2294,0.0112,0.24031421098220554,0.7874925584998415,2.1689206614533534,-0.9218013217393888,2.0942370386029876,1.7104942688649714
1537252960.0,150,ar4,-0.0342,0.0098,-0.2045,0.0092,0.2073400347255686,0.7874925584998415,2.1689206614533534,-0.883166593061357,2.048897293996879,1.6738978281900916
1537253639.0,150,ar4,-0.0623,0.0113,-0.2119,0.0114,0.22086851292114953,0.7874925584998415,2.1689206614533534,-0.8423189841623135,2.0062640679234973,1.6360240832281538
1537263336.0,150,ar4,0.0781,0.0127,0.1764,0.0134,0.19291596616143517,0.7874925584998415,0.7543313027119493,-0.21214184614802933,1.6268275701930393,1.2720819944259134
1537266528.0,150,ar4,0.0709,0.0118,0.1927,0.0117,0.20532924779485265,0.7874925584998415,0.7543313027119493,0.0016637270534389792,1.5359065907020863,1.044847656054892
1537267185.0,150,ar4,0.1076,0.0128,0.186,0.0133,0.2148808041682644,0.7874925584998415,0.7543313027119493,0.04564485733541646,1.5172635587061836,0.9981773449147806
1537268791.0,150,ar4,-0.2186,0.0169,0.4543,0.0183,0.5041571679545973,0.7004006288253245,4.105188933615863,0.15293700033736823,1.4709461274018367,2.1679432587040313
1537273691.0,150,ar4,-0.1499,0.0105,2.4836,0.012,2.4881195650530943,0.7004006288253245,4.105188933615863,0.47587274450138306,1.311821014145142,1.9215186011479155
1537275005.0,150,ar4,-0.398,0.0149,1.9862,0.0172,2.025683696928027,0.7004006288253245,4.105188933615863,0.5603923949713061,1.2605211245477672,1.8511771381715714
1537275663.0,150,ar4,-0.4727,0.0129,1.6195,0.0155,1.6870760326671705,0.7004006288253245,4.105188933615863,0.6021947303201162,1.2326763200516908,1.8155567877684389
1537278311.0,150,ar4,-0.3696,0.0057,0.4453,0.0079,0.5787022118499289,0.7004006288253245,4.105188933615863,0.7654709129528311,1.1005809016646286,1.6705294429887623
1537283689.0,150,ar4,-0.0593,0.0055,1.8793,0.0047,1.8802353522897073,0.7874925584998415,0.7072074129081024,1.0461326031529232,0.6480637640236987,0.2610454646367773
1537292218.0,150,ar4,0.8235,0.021,2.3441,0.0134,2.4845436321385064,0.7874925584998415,0.7072074129081024,1.0434609880894379,5.6248724256612945,0.8165950462925033
1537307093.0,150,ar4,0.0987,0.0177,1.1343,0.0206,1.1385860441793585,0.7874925584998415,5.563935122432723,0.15038432972520055,4.807808649037465,0.9100499512746157
1537316332.0,150,ar4,-0.0573,0.0109,0.2638,0.0115,0.269951347468391,0.8311257897996996,2.1910863429536813,-0.4657658421979649,4.5319976060790745,2.420438508458204
1537318922.0,150,ar4,-0.0114,0.0087,0.0986,0.0089,0.09925683855533582,0.8311257897996996,2.1910863429536813,-0.6345951938388783,4.433856668567898,2.458864346236575
1537321564.0,150,ar4,-0.0235,0.019,-0.118,0.0184,0.12031728886573201,0.8311257897996996,2.1910863429536813,-0.8012483591216211,4.306467186745606,2.4551753363662683
1537322878.0,150,ar4,0.0371,0.0247,-0.0532,0.025,0.06485869255543161,0.8311257897996996,2.1910863429536813,-0.8806169714599338,4.2265855360577875,2.4371205028051106
1537324198.0,150,ar4,-0.0294,0.0177,-0.0711,0.0179,0.07693874186650052,0.8311257897996996,2.1910863429536813,-0.9566908797800799,4.129991178712936,2.4090723203994138
1537325513.0,150,ar4,-0.0305,0.0263,-0.0062,0.0275,0.031123785116852352,0.8311257897996996,2.1910863429536813,-1.027255732030595,4.011801069913579,2.3723663694041646
1537326171.0,150,ar4,-0.0248,0.0095,-0.0575,0.0104,0.06262020440720391,0.8311257897996996,2.1910863429536813,-1.0599125299303123,3.9422636106309743,2.3511011606771706
1537327472.0,150,ar4,0.0169,0.0226,-0.1148,0.0246,0.11603727849273267,0.8311257897996996,2.1910863429536813,-1.1173810161636197,3.779805506442889,2.3041193859544684
1537329445.0,150,ar4,0.0038,0.0122,-0.1499,0.0138,0.14994815770792252,0.8311257897996996,2.1910863429536813,-1.1787580028823856,3.4618315693683415,2.22248354340239
1537331367.0,150,ar4,-0.0101,0.0293,-0.1011,0.0308,0.10160324797957986,0.8311257897996996,2.1910863429536813,-1.1960329382416086,3.089159366835483,2.133737521421224
