Ctime,Freq,Array,Offset X,Error Offset X,Offset Y,APEX T,APEX T 2 hr ago,Elevation 2 hr ago,Azimuth 2 hr ago,Angular Distance 2 hr ago,Azimuth Sun 2 hr ago,Elevation Sun 2 hr ago,Error Offset Y,Modulus Offset,Elevation,Azimuth,T_Pan_R8_6,T_Pan_R8_3,T_Pan_R7_8,T_Pan_R7_5,T_Pan_R7_3,T_Pan_R6_6,T_Pan_R6_3,T_Pan_R5_9,T_Pan_R5_5Lo,T_Pan_R5_5Hi,T_Pan_R4_6,T_Pan_R4_3,T_Pan_R3_7,T_Pan_R3_5,T_Pan_R3_1,T_Pan_R2_6,T_Pan_R2_2,T_Pan_R1_2,Elevation Sun,Azimuth Sun,Angular Distance
1525718369.0,150,ar4,-0.24600000000000002,0.0207,1.9549,-0.18181818181818182,-0.4,1.0471975511965976,2.178170906488923,1.0923624312126226,6.20643784310322,0.8727824727434758,0.0214,1.9703172358785277,0.6995279641993273,4.104490801915063,19.676139151294404,23.12118558090369,22.591247810705877,15.509024762725256,15.900267696996716,19.116040098736615,18.651159562265633,24.06037622567092,20.000791568484075,19.870626431797046,21.178643565611274,19.16436169070966,24.058333493867465,20.32819964705335,14.890479721161135,27.425809975244096,13.449922128136961,12.870782308313395,0.6755375869225254,5.5532964623793335,1.0755206172164449
1525720359.0,150,ar4,-0.2068,0.0089,2.5803,-0.3636363636363636,-0.02727272727272727,0.6995279641993273,2.178170906488923,1.4817454021357113,5.997119355239758,0.8485292672569494,0.0091,2.588573802308908,0.6995279641993273,4.104490801915063,21.15102021226805,23.719301146107437,24.807107221314688,16.578643370695946,16.424606437988597,20.591632677304244,19.206224371339516,26.515483920412727,21.21661394993565,21.201222140241022,23.148856867363097,19.327981308530834,25.83833905949247,21.0128149334826,14.418562343406597,27.797660130883436,12.96940389638404,12.340952250856851,0.5804818177242053,5.428791512184564,1.036509497640315
1525727574.0,150,ar4,0.424,0.0168,1.2841,-1.981818181818182,-0.3636363636363636,0.6995279641993273,2.178170906488923,1.858437281102898,5.427934647318042,0.5797234061730951,0.0162,1.3522902092376474,0.6995279641993273,4.104490801915063,22.986236541527308,22.311102670308777,25.28171088405881,18.77645784713229,18.12735266003119,19.867862116402357,15.953359101119899,17.442408726005148,13.5366288758009,14.797511039736092,12.918586719860766,10.778573924330567,10.825794140222081,9.12282902809126,8.622552056498925,11.533953566390615,6.8639583975672664,6.910038409653362,0.1690509936471818,5.117462150622202,1.0384256399133018
1525730165.0,150,ar4,0.3943,0.0172,0.9297,-3.0,-0.4636363636363637,0.6995279641993273,2.178170906488923,2.000562923567652,5.29547744074409,0.441277323125699,0.0157,1.0098586930853246,0.6995279641993273,4.104490801915063,13.544543722159164,13.337881482282388,13.100915772656482,8.303225456037934,9.153385991133298,9.744399305354861,9.670104586512887,8.432791310214713,7.6938521120762,8.190943676912317,7.170252786931787,7.306449365040715,6.162245751979665,5.219415420014784,5.8148896808240265,7.74781766742696,4.4360116637933205,4.257108096859109,0.0069310938584992154,5.038419956428883,1.0933995524816482
1525730822.0,150,ar4,0.3493,0.0166,0.8601,-3.227272727272727,-1.1545454545454545,0.6995279641993273,2.178170906488923,2.0367583880253433,5.2662122767196635,0.40417715619313754,0.0166,0.9283224116652576,0.6995279641993273,4.104490801915063,10.937164392373829,10.823740151842587,11.226519431025713,6.492863791653484,7.696309733089898,8.342846669625134,8.606261024858572,7.131853733536875,6.685735868838731,7.112756764096003,6.192873306273461,6.572199270380604,5.264058854168507,4.461987368940252,5.195176841452087,6.990669293808198,3.8397690847117056,3.620866890000745,-0.03488952769674758,5.02000375533591,1.1112687358319826
1525732137.0,150,ar4,0.35,0.0083,0.7641,-3.5545454545454547,-1.4272727272727275,0.6995279641993273,2.178170906488923,2.109159083389309,5.211967411206553,0.32800126972647914,0.0084,0.8404456020469141,0.6995279641993273,4.104490801915063,6.9684292235105865,7.182120253444384,8.410832195084597,3.73071631666543,5.31271454168974,6.047832892534061,6.714455059608114,5.025236235876424,4.9349773239110535,5.266084910012706,4.510523011552303,5.2352068028056316,3.705888727994809,3.0934584126597,4.048729940127086,5.646739864296724,2.7018298058528583,2.4997923874846677,-0.11929915733202548,4.9846884972872045,1.1512968011496318
1525735706.0,150,ar4,0.6759999999999999,0.0047,0.3635,-4.572727272727273,-2.472727272727273,0.6995279641993273,2.178170906488923,2.303002302287399,5.087709632962641,0.11130644251819488,0.0044,0.7675338754739103,0.6995279641993273,0.9279915632853851,3.1902522366043806,3.1834126792965947,4.918959861135965,0.11143702712259233,1.7215442180799443,2.7233073715021603,3.3852409464681816,1.8718005396281394,2.0177337917540634,2.281477835180142,1.6061088350072341,2.648923834911344,0.8865606871261168,0.5441970513554052,1.5191283863502125,3.0748476557403737,0.0569451252464918,0.26458649654597016,-0.3521352048185784,4.896183118425858,2.358252389857877
1525744027.0,150,ar4,0.7137,0.0142,0.3709,-4.9363636363636365,-5.409090909090908,0.6995279641993273,2.178170906488923,2.6758004750802975,4.8696569394472995,-0.4261298707338541,0.0153,0.8043223856141268,0.6995279641993273,0.9279915632853851,-0.3950779522588141,6.880283938521216,1.3535869093911341,-3.1836561726721926,-1.6796042579616477,-0.31663868941503404,0.35056462708531244,-1.076867122406322,-0.5170881228831044,-0.5652304510707976,-1.0816101892728207,0.42612195143229614,-1.5427804440252366,-1.9364566062880553,-0.9100054619075455,0.5646201129306389,-2.2649153568571254,-1.9603618327303212,-0.9065455093921684,4.687364236222859,2.67136295729644
1525744684.0,150,ar4,0.7155,0.0255,0.3124,-4.336363636363637,-5.0636363636363635,0.6995279641993273,2.178170906488923,2.6930401070715724,4.8542041137314325,-0.46964430315540495,0.0272,0.7807265910675772,0.6995279641993273,0.9279915632853851,-0.6369024376049844,9.201001716297823,1.1034255387060496,-3.423298467877441,-1.9168444509199516,-0.5437612872371146,0.1379404550668147,-1.2695427657060852,-0.714606059195782,-0.7697577402684757,-1.2570968428844445,0.29698239529968673,-1.6817312740296724,-2.0904519827360506,-1.0338775095048118,0.44281834278551674,-2.3911020044831544,-2.047603819263502,-0.950521297283868,4.666702798510981,2.671898154819797
1525745341.0,150,ar4,0.6424,0.0125,0.3974,-4.181818181818182,-5.072727272727274,0.6995279641993273,2.178170906488923,2.707055175040178,4.8387512060063,-0.513254475390617,0.0143,0.7553836905837986,0.6995279641993273,0.9279915632853851,-0.8824001769192533,8.31999648447867,0.8736493015642686,-3.645570434076431,-2.1389738840548507,-0.7542064515812007,-0.07201237173854153,-1.47023112975231,-0.9146774741709511,-0.9770495056421254,-1.4422040587845526,0.09904780784755997,-1.8386683195338256,-2.247246185925578,-1.1643084416560898,0.3236444901860933,-2.5141210230376405,-2.143640917187914,-0.9944537408496134,4.644459193413652,2.667701528208392
